<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
AAPL.US,D,20170412,000000,135.52,136.06,134.96,135.72,20770211,0
AAPL.US,D,20170413,000000,135.83,136.28,135,135,17909837,0
AAPL.US,D,20170417,000000,135.41,135.8,134.82,135.75,16324851,0
AAPL.US,D,20170418,000000,135.35,135.96,135.06,135.14,14693893,0
AAPL.US,D,20170419,000000,135.8,135.92,134.44,134.65,17259000,0
AAPL.US,D,20170420,000000,135.16,136.8,135.1,136.34,23391598,0
AAPL.US,D,20170421,000000,136.34,136.57,135.77,136.18,17374965,0
AAPL.US,D,20170424,000000,137.35,137.78,137.04,137.48,17885127,0
AAPL.US,D,20170425,000000,137.74,138.69,137.7,138.33,19508234,0
AAPL.US,D,20170426,000000,138.27,138.4,137.23,137.52,20913405,0
AAPL.US,D,20170427,000000,137.75,137.97,137.16,137.63,14843948,0
AAPL.US,D,20170428,000000,137.91,138.11,137.12,137.49,21794612,0
AAPL.US,D,20170501,000000,138.87,140.9,138.74,140.3,35028624,0
AAPL.US,D,20170502,000000,141.22,141.73,140.55,141.19,46422659,0
AAPL.US,D,20170503,000000,139.35,141.17,138.08,140.77,47652257,0
AAPL.US,D,20170504,000000,140.24,140.85,139.55,140.25,24391883,0
AAPL.US,D,20170505,000000,140.48,142.6,140.48,142.58,28551628,0
AAPL.US,D,20170508,000000,142.65,147.11,142.65,146.45,50864509,0
AAPL.US,D,20170509,000000,147.28,148.23,146.86,147.4,40780059,0
AAPL.US,D,20170510,000000,147.04,147.35,145.57,146.68,26935192,0
AAPL.US,D,20170511,000000,146.52,148.06,146.38,147.95,28342389,0
AAPL.US,D,20170512,000000,148.67,150.35,148.64,150.03,33744017,0
AAPL.US,D,20170515,000000,149.94,150.56,149.02,149.63,26964383,0
AAPL.US,D,20170516,000000,149.87,149.99,148.69,149.42,20805907,0
AAPL.US,D,20170517,000000,147.64,148.55,143.88,144.4,52731944,0
AAPL.US,D,20170518,000000,145.37,147.38,145.26,146.61,34927438,0
AAPL.US,D,20170519,000000,147.42,147.98,146.68,147.1,27977280,0
AAPL.US,D,20170522,000000,148,148.56,146.95,147.99,23863041,0
AAPL.US,D,20170523,000000,148.87,148.87,147.35,147.84,20715097,0
AAPL.US,D,20170524,000000,147.87,148.16,146.72,147.38,19984660,0
AAPL.US,D,20170525,000000,147.77,148.34,147.07,147.9,19997287,0
AAPL.US,D,20170526,000000,148,148.23,147.35,147.65,22778436,0
AAPL.US,D,20170530,000000,147.46,148.42,147.37,147.71,20933653,0
AAPL.US,D,20170531,000000,147.97,148.16,146.45,146.8,25446049,0
AAPL.US,D,20170601,000000,147.21,147.37,146.29,147.22,17047834,0
AAPL.US,D,20170602,000000,147.62,149.41,146.93,149.41,28826010,0
AAPL.US,D,20170605,000000,148.33,148.44,147.5,147.94,26308452,0
AAPL.US,D,20170606,000000,147.91,149.74,147.82,148.44,27670817,0
AAPL.US,D,20170607,000000,148.99,149.91,148.46,149.33,21871509,0
AAPL.US,D,20170608,000000,149.21,149.49,148.39,148.96,22002900,0
AAPL.US,D,20170609,000000,149.15,149.15,140.34,143.18,67412000,0
AAPL.US,D,20170612,000000,140.07,140.41,136.96,139.76,75126409,0
AAPL.US,D,20170613,000000,141.42,141.7,139.5,140.9,35477152,0
AAPL.US,D,20170614,000000,141.75,141.75,138.23,139.5,32729690,0
AAPL.US,D,20170615,000000,137.74,138.85,136.68,138.68,32944476,0
AAPL.US,D,20170616,000000,138.18,138.87,136.67,136.74,52303168,0
AAPL.US,D,20170619,000000,138.06,141.04,138.06,140.65,33780925,0
AAPL.US,D,20170620,000000,141.16,141.16,139.3,139.37,25893843,0
AAPL.US,D,20170621,000000,139.86,140.39,138.98,140.2,22126831,0
AAPL.US,D,20170622,000000,140.1,141.01,139.47,139.97,19858939,0
AAPL.US,D,20170623,000000,139.48,141.42,139.46,140.59,36858030,0
AAPL.US,D,20170626,000000,141.43,142.51,139.72,140.15,26718968,0
AAPL.US,D,20170627,000000,139.37,140.48,138.02,138.13,25732805,0
AAPL.US,D,20170628,000000,138.86,140.43,137.59,140.16,22949138,0
AAPL.US,D,20170629,000000,139.08,139.48,136.75,138.08,32728158,0
AAPL.US,D,20170630,000000,138.82,139.32,138.18,138.41,23935588,0
AAPL.US,D,20170703,000000,139.24,139.64,137.53,137.91,14855976,0
AAPL.US,D,20170705,000000,138.09,139.16,137.17,138.48,22423837,0
AAPL.US,D,20170706,000000,137.45,137.91,136.88,137.17,25086992,0
AAPL.US,D,20170707,000000,137.34,139.12,137.34,138.57,19477057,0
AAPL.US,D,20170710,000000,138.5,140.27,137.79,139.42,21934325,0
AAPL.US,D,20170711,000000,139.1,140.18,138.76,139.87,20521389,0
AAPL.US,D,20170712,000000,140.2,140.49,139.19,140.07,25870216,0
AAPL.US,D,20170713,000000,139.84,142.71,139.78,142.01,26097065,0
AAPL.US,D,20170714,000000,142.21,143.53,141.58,143.24,20931801,0
AAPL.US,D,20170717,000000,143.02,145.04,142.79,143.75,24733084,0
AAPL.US,D,20170718,000000,143.4,144.28,142.88,144.24,18573152,0
AAPL.US,D,20170719,000000,144.62,145.52,144.11,145.15,21757370,0
AAPL.US,D,20170720,000000,145.59,145.83,144.34,144.49,17896906,0
AAPL.US,D,20170721,000000,144.15,144.58,143.08,144.42,26138425,0
AAPL.US,D,20170724,000000,144.72,146.51,144.07,146.17,22338508,0
AAPL.US,D,20170725,000000,145.89,147.87,145.89,146.79,19592476,0
AAPL.US,D,20170726,000000,147.39,147.94,147.1,147.5,16371483,0
AAPL.US,D,20170727,000000,147.79,147.99,141.55,144.7,33747320,0
AAPL.US,D,20170728,000000,144.06,144.38,143.39,143.7,17892558,0
AAPL.US,D,20170731,000000,144.07,144.48,142.36,142.94,20512056,0
AAPL.US,D,20170801,000000,143.3,144.37,142.64,144.21,35518955,0
AAPL.US,D,20170802,000000,153.1,153.53,150.09,151.02,72560469,0
AAPL.US,D,20170803,000000,150.93,151.09,148.99,149.51,27702848,0
AAPL.US,D,20170804,000000,150,151.26,149.62,150.32,21351971,0
AAPL.US,D,20170807,000000,150.94,152.75,150.58,152.64,22713496,0
AAPL.US,D,20170808,000000,152.43,155.54,152.12,153.83,37596260,0
AAPL.US,D,20170809,000000,153.08,155,152.94,154.8,27119865,0
AAPL.US,D,20170810,000000,154.28,154.38,149.2,149.86,41102959,0
AAPL.US,D,20170811,000000,151.09,153.02,150.59,151.95,27192741,0
AAPL.US,D,20170814,000000,153.72,154.58,153.16,154.23,22879134,0
AAPL.US,D,20170815,000000,155.01,156.48,154.51,155.91,30450281,0
AAPL.US,D,20170816,000000,156.24,156.8,154.52,155.3,28629696,0
AAPL.US,D,20170817,000000,154.89,155.06,152.29,152.31,28497950,0
AAPL.US,D,20170818,000000,152.31,153.88,151.2,151.97,28396293,0
AAPL.US,D,20170821,000000,151.97,152.34,149.65,151.68,27300237,0
AAPL.US,D,20170822,000000,152.68,154.38,152.47,154.16,22354404,0
AAPL.US,D,20170823,000000,153.48,154.84,153.29,154.36,20084488,0
AAPL.US,D,20170824,000000,154.8,155.09,153,153.67,20524569,0
AAPL.US,D,20170825,000000,154.03,154.92,153.67,154.24,26395230,0
AAPL.US,D,20170828,000000,154.51,156.3,154.31,155.78,26634024,0
AAPL.US,D,20170829,000000,154.48,157.41,154.38,157.2,30530743,0
AAPL.US,D,20170830,000000,158.04,158.13,156.9,157.63,28214626,0
AAPL.US,D,20170831,000000,157.89,158.72,157.75,158.23,27720367,0
AAPL.US,D,20170901,000000,159,159.14,157.88,158.27,17179378,0
AAPL.US,D,20170905,000000,158,158.46,154.92,156.37,30580005,0
AAPL.US,D,20170906,000000,157,157.28,154.89,156.21,22399517,0
AAPL.US,D,20170907,000000,156.38,156.53,154.73,155.6,22705190,0
AAPL.US,D,20170908,000000,155.21,155.49,152.98,153.07,29460622,0
AAPL.US,D,20170911,000000,154.87,156.34,154.27,155.81,32664764,0
AAPL.US,D,20170912,000000,156.9,158.19,153.18,155.21,74215454,0
AAPL.US,D,20170913,000000,154.25,154.34,152.36,154.03,46502167,0
AAPL.US,D,20170914,000000,153.4,153.79,152.54,152.73,24500904,0
AAPL.US,D,20170915,000000,152.92,155.32,152.45,154.26,50628279,0
AAPL.US,D,20170918,000000,154.49,154.87,152.45,153.11,29185022,0
AAPL.US,D,20170919,000000,153.89,154.15,152.89,153.15,21344406,0
AAPL.US,D,20170920,000000,152.35,152.71,148.42,150.59,54100332,0
AAPL.US,D,20170921,000000,150.34,150.34,147.39,147.99,38730975,0
AAPL.US,D,20170922,000000,146.67,146.91,145.28,146.56,48279919,0
AAPL.US,D,20170925,000000,144.72,146.5,143.92,145.27,45984793,0
AAPL.US,D,20170926,000000,146.45,148.5,146.36,147.78,37960201,0
AAPL.US,D,20170927,000000,148.39,149.28,148.13,148.81,26328595,0
AAPL.US,D,20170928,000000,148.47,148.86,147.34,147.9,22785008,0
AAPL.US,D,20170929,000000,147.85,148.71,146.65,148.7,27221674,0
AAPL.US,D,20171002,000000,148.84,149.03,147.36,148.4,19363147,0
AAPL.US,D,20171003,000000,148.59,149.63,148.49,149.04,16809905,0
AAPL.US,D,20171004,000000,148.22,148.44,147.1,148.07,20848614,0
AAPL.US,D,20171005,000000,148.76,149.98,148.63,149.93,22039871,0
AAPL.US,D,20171006,000000,149.52,150.03,149.13,149.84,18018958,0
AAPL.US,D,20171009,000000,150.35,151.21,150.03,150.38,16835416,0
AAPL.US,D,20171010,000000,150.58,152.45,149.64,150.44,16172082,0
AAPL.US,D,20171011,000000,150.51,151.45,150.29,151.04,17496424,0
AAPL.US,D,20171012,000000,150.84,151.84,150.27,150.53,16977735,0
AAPL.US,D,20171013,000000,151.21,151.75,150.9,151.46,16970161,0
AAPL.US,D,20171016,000000,152.35,154.38,152.12,154.26,24973808,0
AAPL.US,D,20171017,000000,154.16,155.22,153.63,154.84,19663354,0
AAPL.US,D,20171018,000000,154.79,155.06,153.98,154.14,16848491,0
AAPL.US,D,20171019,000000,151.23,151.55,149.57,150.52,43930623,0
AAPL.US,D,20171020,000000,151.1,152.21,150.5,150.74,24782553,0
AAPL.US,D,20171023,000000,151.37,152.16,150.04,150.68,22759941,0
AAPL.US,D,20171024,000000,150.78,151.89,150.7,151.57,18280744,0
AAPL.US,D,20171025,000000,151.39,152.02,149.81,150.9,21948811,0
AAPL.US,D,20171026,000000,151.7,152.28,151.26,151.88,17549435,0
AAPL.US,D,20171027,000000,153.69,157.85,153.13,157.34,46018569,0
AAPL.US,D,20171030,000000,158.13,162.17,157.97,160.86,46328836,0
AAPL.US,D,20171031,000000,162,163.67,161.06,163.11,37359702,0
AAPL.US,D,20171101,000000,163.89,163.96,159.8,161.01,34862897,0
AAPL.US,D,20171102,000000,161.75,162.58,159.47,162.21,42900976,0
AAPL.US,D,20171103,000000,167.89,168.14,165.11,166.43,61562009,0
AAPL.US,D,20171106,000000,166.3,168.84,165.7,168.13,36042823,0
AAPL.US,D,20171107,000000,167.8,168.97,167.8,168.66,25223789,0
AAPL.US,D,20171108,000000,168.52,170.06,168.21,170.06,25250938,0
AAPL.US,D,20171109,000000,168.95,169.91,167.05,169.7,30499082,0
AAPL.US,D,20171110,000000,169.56,169.83,168.75,169.13,25952485,0
AAPL.US,D,20171113,000000,168.01,168.96,167.91,168.46,17513603,0
AAPL.US,D,20171114,000000,167.57,167.99,165.77,165.92,25500208,0
AAPL.US,D,20171115,000000,164.58,164.92,163.06,163.71,29948352,0
AAPL.US,D,20171116,000000,165.77,166.42,164.9,165.7,24377658,0
AAPL.US,D,20171117,000000,165.64,165.97,164.27,164.76,22602300,0
AAPL.US,D,20171120,000000,164.89,165.16,164.19,164.59,16566483,0
AAPL.US,D,20171121,000000,165.38,168.2,165.38,167.66,25870137,0
AAPL.US,D,20171122,000000,167.87,169.45,167.58,169.41,26397709,0
AAPL.US,D,20171124,000000,169.55,169.95,169.11,169.42,14485470,0
AAPL.US,D,20171127,000000,169.5,169.53,167.85,168.57,21266482,0
AAPL.US,D,20171128,000000,168.78,169.32,166.41,167.6,27267054,0
AAPL.US,D,20171129,000000,167.16,167.45,161.87,164.11,42831938,0
AAPL.US,D,20171130,000000,165.03,166.68,163.12,166.4,42847481,0
AAPL.US,D,20171201,000000,164.56,166.23,163.18,165.65,41035582,0
AAPL.US,D,20171204,000000,167.01,167.15,164.26,164.43,33577743,0
AAPL.US,D,20171205,000000,163.69,166.09,163.08,164.27,28210121,0
AAPL.US,D,20171206,000000,162.2,164.8,161.17,163.68,29329402,0
AAPL.US,D,20171207,000000,163.66,165.04,163.55,163.95,26495544,0
AAPL.US,D,20171208,000000,165.09,165.6,163.46,164,24057448,0
AAPL.US,D,20171211,000000,163.83,167.42,163.43,167.2,35387211,0
AAPL.US,D,20171212,000000,166.69,166.92,166.03,166.25,20027323,0
AAPL.US,D,20171213,000000,167.03,168.05,166.54,166.81,24168969,0
AAPL.US,D,20171214,000000,166.93,167.65,166.21,166.76,21111543,0
AAPL.US,D,20171215,000000,168.13,168.65,166.99,168.46,41443138,0
AAPL.US,D,20171218,000000,169.33,171.57,169.31,170.84,30349086,0
AAPL.US,D,20171219,000000,169.48,169.84,168.57,168.99,28290446,0
AAPL.US,D,20171220,000000,169.32,169.87,167.77,168.83,24224177,0
AAPL.US,D,20171221,000000,168.65,170.46,168.58,169.46,21532991,0
AAPL.US,D,20171222,000000,169.14,169.87,168.96,169.46,16875292,0
AAPL.US,D,20171226,000000,165.4,166.04,164.31,165.17,34229167,0
AAPL.US,D,20171227,000000,164.71,165.38,164.34,165.2,22182845,0
AAPL.US,D,20171228,000000,165.6,166.4,165.08,165.68,16996242,0
AAPL.US,D,20171229,000000,165.12,165.19,163.85,163.86,26794541,0
AAPL.US,D,20180102,000000,164.77,166.84,163.89,166.8,26354064,0
AAPL.US,D,20180103,000000,167.06,169.01,166.5,166.77,30430478,0
AAPL.US,D,20180104,000000,167.07,167.98,166.62,167.56,23079898,0
AAPL.US,D,20180105,000000,167.95,169.82,167.58,169.45,24368260,0
AAPL.US,D,20180108,000000,168.83,170.06,168.42,168.87,21201881,0
AAPL.US,D,20180109,000000,169.01,169.51,167.92,168.81,22237519,0
AAPL.US,D,20180110,000000,167.68,168.78,167.53,168.77,24721945,0
AAPL.US,D,20180111,000000,169.05,169.94,168.96,169.73,19263927,0
AAPL.US,D,20180112,000000,170.61,171.73,170.1,171.46,26161445,0
AAPL.US,D,20180116,000000,172.26,173.71,170.57,170.62,30483260,0
AAPL.US,D,20180117,000000,170.58,173.58,169.52,173.43,35390112,0
AAPL.US,D,20180118,000000,173.69,174.4,172.61,173.59,32107483,0
AAPL.US,D,20180119,000000,172.96,173.89,171.77,172.82,32509437,0
AAPL.US,D,20180122,000000,171.67,172.14,171.01,171.39,27948291,0
AAPL.US,D,20180123,000000,171.67,173.76,171.21,171.43,33605113,0
AAPL.US,D,20180124,000000,171.62,171.67,167.72,168.7,53059145,0
AAPL.US,D,20180125,000000,168.97,169.4,165.13,165.71,42804046,0
AAPL.US,D,20180126,000000,166.54,166.54,164.67,166.08,40370016,0
AAPL.US,D,20180129,000000,164.77,164.77,161.78,162.64,52222686,0
AAPL.US,D,20180130,000000,160.29,162.07,159.48,161.68,47199003,0
AAPL.US,D,20180131,000000,161.58,163.12,161.21,162.13,33329275,0
AAPL.US,D,20180201,000000,161.88,163.29,161.47,162.46,47426024,0
AAPL.US,D,20180202,000000,160.75,161.51,155.03,155.42,88793980,0
AAPL.US,D,20180205,000000,154.05,158.66,151.05,151.52,74607605,0
AAPL.US,D,20180206,000000,149.93,158.52,149.12,157.87,70476021,0
AAPL.US,D,20180207,000000,157.92,158.22,154.02,154.45,53166986,0
AAPL.US,D,20180208,000000,155.22,155.89,150.15,150.25,55954729,0
AAPL.US,D,20180209,000000,152.73,153.51,146.07,152.08,72613438,0
AAPL.US,D,20180212,000000,154.1,159.34,153.14,158.19,62513833,0
AAPL.US,D,20180213,000000,157.48,160.19,157.18,159.79,33410864,0
AAPL.US,D,20180214,000000,158.51,162.9,158.37,162.73,41638131,0
AAPL.US,D,20180215,000000,165.08,168.3,164.32,168.2,52368168,0
AAPL.US,D,20180216,000000,167.59,169.98,167,167.65,41265090,0
AAPL.US,D,20180220,000000,167.28,169.42,166.66,167.08,34861124,0
AAPL.US,D,20180221,000000,168.04,169.28,166.26,166.32,38451784,0
AAPL.US,D,20180222,000000,167.03,169.12,166.94,167.72,31837833,0
AAPL.US,D,20180223,000000,168.85,170.79,168.73,170.65,34747852,0
AAPL.US,D,20180226,000000,171.46,174.42,171.32,174.01,38940553,0
AAPL.US,D,20180227,000000,174.13,175.48,173.24,173.45,40038180,0
AAPL.US,D,20180228,000000,174.29,175.61,173.13,173.2,38859515,0
AAPL.US,D,20180301,000000,173.6,174.78,167.87,170.16,50193582,0
AAPL.US,D,20180302,000000,168.01,171.41,167.67,171.32,39550484,0
AAPL.US,D,20180305,000000,170.37,172.82,169.68,171.9,29211245,0
AAPL.US,D,20180306,000000,172.99,173.32,171.24,171.75,24466848,0
AAPL.US,D,20180307,000000,170.1,170.98,169.43,170.19,32607502,0
AAPL.US,D,20180308,000000,170.63,172.2,170.23,172.02,24452037,0
AAPL.US,D,20180309,000000,173.04,175,172.47,174.98,33102938,0
AAPL.US,D,20180312,000000,175.29,177.34,175.21,176.68,33125483,0
AAPL.US,D,20180313,000000,177.53,178.42,174.27,174.97,32597287,0
AAPL.US,D,20180314,000000,175.32,175.52,172.89,173.5,30205810,0
AAPL.US,D,20180315,000000,173.56,175.24,173.15,173.7,23392349,0
AAPL.US,D,20180316,000000,173.7,174.15,172.7,173.1,40528334,0
AAPL.US,D,20180319,000000,172.4,172.55,168.85,170.45,34400524,0
AAPL.US,D,20180320,000000,170.4,171.88,170.1,170.4,20209661,0
AAPL.US,D,20180321,000000,170.2,170.25,166.5,166.51,38111576,0
AAPL.US,D,20180322,000000,165.29,167.89,163.92,164.17,42673898,0
AAPL.US,D,20180323,000000,163.71,165.21,160.38,160.38,42198741,0
AAPL.US,D,20180326,000000,163.4,168.31,161.83,167.98,38611742,0
AAPL.US,D,20180327,000000,168.86,170.31,162.28,163.66,42089506,0
AAPL.US,D,20180328,000000,162.61,165.31,160.62,161.87,42856744,0
AAPL.US,D,20180329,000000,163.16,166.98,162.26,163.14,39493458,0
AAPL.US,D,20180402,000000,163.24,164.26,159.92,162.06,38658597,0
AAPL.US,D,20180403,000000,163,164.07,160.32,163.71,31141439,0
AAPL.US,D,20180404,000000,160.32,167.24,160.21,166.85,35592283,0
AAPL.US,D,20180405,000000,167.8,169.39,167.31,168.01,27701210,0
AAPL.US,D,20180406,000000,166.23,167.7,163.53,163.7,36003485,0
AAPL.US,D,20180409,000000,165.17,168.3,165.13,165.34,29845172,0
AAPL.US,D,20180410,000000,168.21,169.16,166.77,168.45,29390300,0
AAPL.US,D,20180411,000000,167.46,169.09,166.93,167.66,23071290,0
AAPL.US,D,20180412,000000,168.6,170.16,168.25,169.3,23541984,0
AAPL.US,D,20180413,000000,169.94,170.97,169.02,169.89,25840687,0
AAPL.US,D,20180416,000000,170.19,171.3,169.99,170.95,22193740,0
AAPL.US,D,20180417,000000,171.58,173.98,171.5,173.31,27364109,0
AAPL.US,D,20180418,000000,172.89,173.86,171.96,172.92,21346365,0
AAPL.US,D,20180419,000000,170.11,170.54,167.87,168.01,35801392,0
AAPL.US,D,20180420,000000,165.88,166.46,160.84,161.12,67358653,0
AAPL.US,D,20180423,000000,162.21,162.28,159.54,160.67,37556735,0
AAPL.US,D,20180424,000000,161.07,161.72,156.75,158.4,34652761,0
AAPL.US,D,20180425,000000,158.11,160.83,157.91,159.11,29191413,0
AAPL.US,D,20180426,000000,159.57,161.13,158.83,159.67,28760394,0
AAPL.US,D,20180427,000000,159.45,159.78,156.17,157.83,36672584,0
AAPL.US,D,20180430,000000,157.66,162.62,157.37,160.69,43637263,0
AAPL.US,D,20180501,000000,161.8,164.51,160.7,164.42,55096934,0
AAPL.US,D,20180502,000000,170.38,172.83,168.97,171.66,68436775,0
AAPL.US,D,20180503,000000,171.01,172.58,169.6,171.97,35039652,0
AAPL.US,D,20180504,000000,173.32,179.13,173.25,178.74,57803926,0
AAPL.US,D,20180507,000000,180.05,182.47,179.62,180.03,43661945,0
AAPL.US,D,20180508,000000,179.86,181.06,178.58,180.9,29212698,0
AAPL.US,D,20180509,000000,181.38,182.2,180.09,182.16,23873122,0
AAPL.US,D,20180510,000000,182.54,185.09,182.45,184.76,28787417,0
AAPL.US,D,20180511,000000,184.94,185.5,182.96,184.07,26856115,0
AAPL.US,D,20180514,000000,184.48,184.98,183.35,183.64,21289196,0
AAPL.US,D,20180515,000000,182.3,182.59,180.67,181.96,24277222,0
AAPL.US,D,20180516,000000,181.61,183.95,181.54,183.67,19654289,0
AAPL.US,D,20180517,000000,183.49,184.39,181.89,182.51,17718852,0
AAPL.US,D,20180518,000000,182.71,183.3,181.67,181.84,18747206,0
AAPL.US,D,20180521,000000,183.49,184.72,182.43,183.13,18852796,0
AAPL.US,D,20180522,000000,183.87,184.36,182.3,182.68,15615087,0
AAPL.US,D,20180523,000000,181.88,183.98,181.31,183.85,20551143,0
AAPL.US,D,20180524,000000,184.25,184.32,181.74,183.64,23804710,0
AAPL.US,D,20180525,000000,183.72,185.1,183.15,184.06,17889886,0
AAPL.US,D,20180529,000000,183.1,184.23,182.39,183.39,23067127,0
AAPL.US,D,20180530,000000,183.22,183.49,182.3,183,19149674,0
AAPL.US,D,20180531,000000,182.74,183.72,181.68,182.39,28157899,0
AAPL.US,D,20180601,000000,183.48,185.7,183.25,185.68,24018367,0
AAPL.US,D,20180604,000000,187.06,188.78,186.77,187.24,26911395,0
AAPL.US,D,20180605,000000,188.43,189.29,187.74,188.67,22095724,0
AAPL.US,D,20180606,000000,188.99,189.43,187.33,189.33,21447847,0
AAPL.US,D,20180607,000000,189.49,189.55,187.71,188.82,21871566,0
AAPL.US,D,20180608,000000,186.59,187.4,185.22,187.12,27311615,0
AAPL.US,D,20180611,000000,186.77,187.37,185.65,186.65,18758201,0
AAPL.US,D,20180612,000000,186.81,187.98,186.57,187.66,17326557,0
AAPL.US,D,20180613,000000,187.79,188.25,185.87,186.13,22169934,0
AAPL.US,D,20180614,000000,186.97,186.99,185.66,186.23,22140918,0
AAPL.US,D,20180615,000000,185.47,185.6,183.75,184.32,63235271,0
AAPL.US,D,20180618,000000,183.37,184.67,182.72,184.22,18938941,0
AAPL.US,D,20180619,000000,180.7,181.86,179.05,181.24,34403299,0
AAPL.US,D,20180620,000000,181.88,182.72,181.28,182.02,21135438,0
AAPL.US,D,20180621,000000,182.77,183.84,180.51,181.02,26343504,0
AAPL.US,D,20180622,000000,181.66,181.69,180.27,180.49,27868616,0
AAPL.US,D,20180625,000000,179,180.49,176.39,177.8,32440890,0
AAPL.US,D,20180626,000000,178.61,182.05,178.17,180.01,25172735,0
AAPL.US,D,20180627,000000,180.79,182.8,179.61,179.74,25906455,0
AAPL.US,D,20180628,000000,179.68,181.74,179.38,181.06,17791805,0
AAPL.US,D,20180629,000000,181.82,182.71,178.53,180.67,23296209,0
AAPL.US,D,20180702,000000,179.4,182.82,179.02,182.7,18166907,0
AAPL.US,D,20180703,000000,183.29,183.44,179.13,179.5,14297601,0
AAPL.US,D,20180705,000000,180.82,181.94,179.86,180.96,17012128,0
AAPL.US,D,20180706,000000,180.98,183.93,180.76,183.46,17914766,0
AAPL.US,D,20180709,000000,184.95,186.11,184.75,186.01,20241949,0
AAPL.US,D,20180710,000000,186.14,186.7,185.62,185.78,16330688,0
AAPL.US,D,20180711,000000,183.98,185.23,183.11,183.37,19294060,0
AAPL.US,D,20180712,000000,184.98,186.83,184.76,186.46,18484305,0
AAPL.US,D,20180713,000000,186.51,187.25,186.33,186.75,12827336,0
AAPL.US,D,20180716,000000,186.94,188.02,185.85,186.34,15412640,0
AAPL.US,D,20180717,000000,185.2,187.28,184.65,186.87,15916124,0
AAPL.US,D,20180718,000000,187.19,187.21,185.37,185.83,16796079,0
AAPL.US,D,20180719,000000,185.14,187.92,185.14,187.29,20785089,0
AAPL.US,D,20180720,000000,187.19,187.8,185.61,186.86,21214679,0
AAPL.US,D,20180723,000000,186.11,187.36,185.01,187.03,16382139,0
AAPL.US,D,20180724,000000,187.82,189.02,187.45,188.37,19157207,0
AAPL.US,D,20180725,000000,188.43,190.17,187.8,190.14,17239821,0
AAPL.US,D,20180726,000000,189.94,191.27,188.97,189.56,19544559,0
AAPL.US,D,20180727,000000,190.31,190.51,185.54,186.41,24614113,0
AAPL.US,D,20180730,000000,187.31,187.58,184.53,185.35,21546119,0
AAPL.US,D,20180731,000000,185.73,187.53,184.79,185.72,40340225,0
AAPL.US,D,20180801,000000,194.36,196.91,192.57,196.68,69604535,0
AAPL.US,D,20180802,000000,195.78,203.39,195.55,202.42,63936947,0
AAPL.US,D,20180803,000000,202.06,203.74,200.55,203,34269021,0
AAPL.US,D,20180806,000000,203.01,204.24,202.1,204.07,26049952,0
AAPL.US,D,20180807,000000,204.31,204.47,201.8,202.14,26215932,0
AAPL.US,D,20180808,000000,201.11,202.83,199.62,202.28,23078819,0
AAPL.US,D,20180809,000000,202.31,204.74,202.23,203.88,24069716,0
AAPL.US,D,20180810,000000,203.1,204.79,202.42,203.27,25127643,0
AAPL.US,D,20180813,000000,203.44,206.62,203.44,204.56,26434174,0
AAPL.US,D,20180814,000000,205.83,206.23,203.99,205.44,21183386,0
AAPL.US,D,20180815,000000,204.91,206.41,204.06,205.92,29412062,0
AAPL.US,D,20180816,000000,207.4,209.42,207.13,208.93,29098417,0
AAPL.US,D,20180817,000000,209.05,213.46,208.77,213.1,36170397,0
AAPL.US,D,20180820,000000,213.61,214.68,210.69,211.02,30923253,0
AAPL.US,D,20180821,000000,212.35,212.73,209.63,210.62,26708690,0
AAPL.US,D,20180822,000000,209.71,211.92,209.45,210.63,19417207,0
AAPL.US,D,20180823,000000,210.24,212.6,210.19,211.05,19279469,0
AAPL.US,D,20180824,000000,212.16,212.45,210.69,211.72,18864063,0
AAPL.US,D,20180827,000000,212.69,214.25,211.89,213.45,20955816,0
AAPL.US,D,20180828,000000,214.51,216,214.42,215.19,23254714,0
AAPL.US,D,20180829,000000,215.62,218.89,214.9,218.39,27826719,0
AAPL.US,D,20180830,000000,218.65,223.58,217.82,220.41,49817714,0
AAPL.US,D,20180831,000000,221.85,224.17,221.34,222.95,44249584,0
AAPL.US,D,20180904,000000,223.73,224.46,221.97,223.68,27964885,0
AAPL.US,D,20180905,000000,224.29,224.95,220.48,222.2,34032420,0
AAPL.US,D,20180906,000000,221.57,222.67,216.76,218.51,35009517,0
AAPL.US,D,20180907,000000,217.3,220.75,216.17,216.76,38409225,0
AAPL.US,D,20180910,000000,216.41,217.3,212.03,213.84,40345665,0
AAPL.US,D,20180911,000000,213.52,219.7,212.12,219.25,36499207,0
AAPL.US,D,20180912,000000,220.32,220.38,215.32,216.53,50312805,0
AAPL.US,D,20180913,000000,218.92,223.67,217.99,221.75,42581543,0
AAPL.US,D,20180914,000000,221.12,222.17,217.94,219.24,32670762,0
AAPL.US,D,20180917,000000,217.58,218.36,212.8,213.39,37975635,0
AAPL.US,D,20180918,000000,213.31,217.3,212.67,213.75,32234213,0
AAPL.US,D,20180919,000000,214.01,215.11,210.87,213.88,27693000,0
AAPL.US,D,20180920,000000,215.71,217.7,214.65,215.5,27167153,0
AAPL.US,D,20180921,000000,216.24,216.82,212.82,213.18,98266389,0
AAPL.US,D,20180924,000000,212.37,216.72,212.19,216.25,28274474,0
AAPL.US,D,20180925,000000,215.23,218.24,215.19,217.62,25069629,0
